연,월,일,시,분,지역,송출내용,target
2022,12,21,17,15,도봉구,"[도봉구청] 12.21(수) 저녁 9시경, 도봉구 전역 한파특보 발효예정. 빙판길 사고, 수도 계량기 동파, 온열기 화재예방 등 안전에 주의하시기 바랍니다.",한파
2022,12,21,17,39,동작구,"[동작구청]금일 21시부로 한파주의보 발효예정, 야외활동 자제, 수도관 보온조치ㆍ온열기 화재예방, 미끄럼사고 유의, 차량 감속운행 등 한파에 대비하시기 바랍니다.",한파
2022,12,21,17,53,강북구,"[강북구청]오늘 21시경 한파 특보 발효되어 영하의 기온으로 도로결빙 우려되오니, 출퇴근시 가급적 대중교통 이용바라며, 수도계량기 동파 등 사전에 대비 바랍니다.",한파
2022,12,21,18,4,관악구,"[관악구청]오늘 21시부터 한파주의보 발효. 가급적 외출 자제, 외출시 방한용품 착용, 수도관 및 계량기 동파방지, 화재예방, 빙판길 미끄럼 사고에 유의바랍니다.",한파
2022,12,21,18,11,중랑구,"[중랑구청] 내일 새벽부터 강추위가 예상됩니다. 수도계량기, 보일러 동파방지를 위한 보온조치와 빙판길 미끄럼, 난방기 화재 등 안전사고에 유의하시기 바랍니다.",한파
2022,12,21,18,22,영등포구,"[영등포구청]《오늘 밤 9시 한파특보 발효 예정》 도로결빙에 따른 낙상사고 주의, 노약자분들은 외출자제와 수도계량기 동파 및 전열기기 화재에 대비하시기 바랍니다.",한파
2022,12,21,19,16,강서구,"[강서구청] 오늘 밤부터 기온이 영하로 떨어질 것으로 예상되오니, 내린 눈으로 인한 빙판길 미끄럼 사고에 유의하여 주시기 바랍니다.",한파
2022,12,21,21,9,금천구,"[금천구청] 오늘 21시 한파 주의보 발효. 야외활동 자제, 외출시 보온 유의, 도로 결빙 주의 및 수도계량기 동파방지 등에 주의하여 주시기 바랍니다.",한파
2022,12,22,17,7,강남구,"[강남구청] 밤사이 급격한 기온 하락으로 한파 피해가 예상되오니, 외출 자제, 수도관 동파 예방, 난방기기 화재주의, 미끄럼 사고 등 안전에 유의하시기 바랍니다.",한파
2022,12,22,17,30,종로구,"[종로구청] 밤사이 급격한 기온 하락으로 한파 피해가 예상되오니, 외출 자제, 수도관 동파 예방, 난방기기 화재주의, 보온유지 및 건강관리에 유의하시기 바랍니다.",한파
2022,12,22,18,13,동작구,"[동작구청]한파주의보 발효 중 - 오늘 최저 영하 14도로 강추위 예상되니 야외활동 자제, 보온 유지 바라며, 계량기 동파ㆍ미끄럼 사고에 유의하기 바랍니다.",한파
2022,12,22,18,19,영등포구,"[영등포구청] 내일 금요일은 ""체감온도 -22도 시베리아 한파""가 예상됩니다수도관(계량기) 동파 대비, 화재 예방, 노약자분들은 건강관리에 유의하시기 바랍니다.",한파
2022,12,22,18,52,관악구,"[관악구청] 강추위가 계속되고 있습니다. 가급적 외출을 자제하시고, 노약자 안부확인, 계량기 동파방지, 빙판길 및 도로살얼음 유의, 온열기 화재에 주의바랍니다.",한파
2022,12,22,19,29,중랑구,"[중랑구청] 한파경보가 발효되어 내일 아침 최저온도가 영하 14도까지 내려가오니, 외출시에는 방한용품을 따뜻하게 착용하시고, 도로가 미끄러우니 조심하시기 바랍니다",한파
2022,12,22,19,54,구로구,[구로구청] 현재 한파주의보 발효 중으로 강추위가 예상되오니 야외활동 시 보온유지해주시기 바라며 수도계량기 동파예방 및 난방기기 화재주의 등 안전에 유의바랍니다.,한파
2022,12,22,21,58,강북구,[강북구청]금일 18시부로 한파경보 발효중으로 도로결빙이 우려되오니 출퇴근시 대중교통을 이용해주시고 동파 유의 및 온열기 화재예방 등 안전에 주의하시기 바랍니다.,한파
2022,12,23,7,59,서대문구,"[서대문구청]06:24경 3호선 무악재역 선로 화재 발생으로 일대 교통이 혼잡하오니 차량은 우회하여 주시고, 다른 교통수단을 이용하여 주시기 바랍니다.",교통
2022,12,23,8,14,은평구,"[은평구청]06:24분경 3호선 무악재역 선로 화재 발생으로 현재 3호선 약수역~구파발역 간 열차 운행이 중단되었으니, 다른 교통수단을 이용하여 주시기 바랍니다.",교통
2022,12,23,8,28,은평구,"[은평구청] 금일 08:28분 현재, 3호선 무악재역 선로 화재 발생이 복구되어 3호선 녹번역 등 열차 운행이 정상 재개되었음을 알려드립니다.",교통
2022,12,23,8,32,서대문구,[서대문구청] 오늘 06:24분경 3호선 무악재역 선로 화재 발생이 복구 완료되어 현재 열차 운행이 정상 운영되고 있음을 알려드립니다.,교통
2022,12,23,16,32,금천구,"[금천구청] 현재 한파주의보 지속중이며, 주말까지 강한 추위에 대비하여 가정내 보온유지, 난방기기 화재발생 유의, 미끄럼 사고 등 안전사고에 주의하시기 바랍니다.",한파
2022,12,23,17,0,강남구,"[강남구청] 한파특보 발효 중 주말까지 강한 추위가 예상되오니, 노약자 외출 자제, 수도관 동파 예방, 난방기 화재, 미끄럼 주의 등 안전에 유의하시기 바랍니다.",한파
2022,12,23,17,0,노원구,"[노원구청] 서울 동북권 주말 강추위가 예상됩니다. 각 가정 내 보온유지 및 수도계량기 동파에 유의하시고, 전열기 사용 시 화재에 주의하시기 바랍니다.",한파
2022,12,23,17,13,서초구,"[서초구청] 주말 강추위로 최저기온-13도 예상되오니, 야외활동을 자제하시고, 수도계량기 동파, 난방용품 화재, 미끄럼 사고 등 안전사고에 유의하시기 바랍니다.",한파
2022,12,23,17,29,양천구,[양천구청] 양천구 목동역에서 신정역 방면 상수도관 파열로 일부구간 교통을 통제하오니 통과 차량은 우회하시기 바랍니다.,교통
2022,12,23,17,54,강북구,"[강북구청] 주말 강추위가 지속될 것으로 예상되오니, 각 가정 내 보온유지 및 수도계량기 동파, 난방용품 화재, 미끄럼사고 등 안전에 유의하여 주시기 바랍니다.",한파
2022,12,23,18,19,도봉구,"[도봉구청] 주말 -15도 내외 강추위가 예상됩니다. 가정내 보온 및 수도계량기 동파에 유의하시고, 난방용품 화재, 미끄럼사고 등 안전사고에 주의하시기 바랍니다.",한파
2022,12,23,19,27,영등포구,"[영등포구청] 초강력 한파로 ""동파사고 급증""내일도 매서운 한파 지속됩니다. 헌옷 등으로 수도관/계량기 동파예방과 외출시 옷차림 단단히 하여 보온에 유의바랍니다",한파
2022,12,23,20,0,동작구,"[동작구청] 주말 강추위가 지속될 것으로 예상되오니, 각 가정 내 보온유지 및 수도계량기 동파, 난방용품 화재, 미끄럼사고 등 안전에 유의하여 주시기 바랍니다.",한파
2022,12,23,21,3,관악구,"[관악구청] 매서운 한파가 계속되고 있습니다. 보온에 각별히 유의하시고, 가급적 야외 활동 자제, 계량기 동파방지, 난방용품 화재에 주의하시기 바랍니다.",한파
2022,12,24,9,4,성북구,"[성북구청] 주말 강추위가 지속될 것으로 예상되오니, 각 가정 내 보온유지 및 수도계량기 동파, 난방용품 화재, 미끄럼사고 등 안전에 유의하여 주시기 바랍니다.",한파
2022,12,24,11,37,강북구,"[강북구청] 오늘 (24일)강추위가 지속되고 있습니다. 각 가정내 보온유지 및 수도계량기 동파, 난방용품 화재, 미끄럼사고 등 안전에 유의바랍니다.",한파
2022,12,24,14,26,강남구,"[강남구청] 한파주의보 발효 중 주말 내 강추위가 지속되고 있습니다 노약자 외출 자제, 가정 내 보온유지, 수도 동파 및 화재예방 등 안전에 유의하시기 바랍니다.",한파
2022,12,24,16,35,도봉구,"[도봉구청] 한파주의보로 주말 강추위가 지속됩니다. 가정내 보온 및 수도계량기 동파에 유의하시고, 난방용품 화재, 미끄럼사고 등 안전사고에 주의하시기 바랍니다.",한파
2022,12,24,17,32,강북구,"[강북구청] 연일 한파가 지속되고 있습니다. 외출시 방한복 착용, 도로결빙 낙상사고 및 고드름 등 낙하물 사고에 유의하시기 바랍니다.",한파
2022,12,25,6,55,강북구,[강북구청] 주말 추위가 지속되고 있습니다.가정 내 난방용품으로 인한 화재 및 수도계량기 동파에 유의하시고 미끄럼으로 인한 낙상사고에 유의하시기 바랍니다.,한파
2022,12,27,18,34,강북구,"[강북구청] 12.28.(수) 00시~09시 사이 1cm 내외의 눈이 예보되어 있으니, 가급적 대중교통을 이용하시고 미끄럼사고 등 안전에 유의하시기 바랍니다.",대설
2022,12,27,19,4,성북구,"[성북구청] 12.28.(수) 00시~09시 사이 1cm 내외의 눈이 예보되어 있으니, 가급적 대중교통을 이용하시고 미끄럼사고 등 안전에 유의하시기 바랍니다.",대설
2022,12,27,20,35,영등포구,"[영등포구청] 내일(28일, 수) 새벽부터 1cm 내외의 눈 예보가 있으며, 눈이 얼어 도로가 매우 미끄럽겠습니다. 출근길 보행과 차량운행 시 안전에 주의바랍니다",대설
2022,12,28,7,0,강북구,"[강북구청] 새벽부터 내린 눈과 영하의 기온으로 인해 도로 결빙이 우려되오니, 가급적 대중교통을 이용하시고 보행 시 미끄럼사고 등 안전에 유의하시기 바랍니다.",한파
2022,12,28,9,41,종로구,[종로구청] 코로나 재유행 대비 안전하고 효과적인 2가 백신 12세이상 동절기접종 적극 참여 바랍니다. (접종간격: 마지막 접종일 기준 3개월 후),전염병
2022,12,31,11,27,광진구,[광진구청] 아차산 해맞이 행사는 다중밀집 우려와 코로나 확산 예방을 위해서 취소되었으나 많은 인파 운집이 예상되어 사고우려가 있으니 안전에 유의하시기 바랍니다.,기타
2022,12,31,16,7,영등포구,[영등포구청] 안전한 새해맞이를 위하여 많은 인파가 밀집하는 해맞이 명소 방문을 자제해 주시기 바랍니다.선유교 통제안내 ☞ https://han.gl/PGlkT,교통
2022,12,31,20,0,종로구,"[종로구청] 제야의 종 타종행사 관련, 금일21:00부터 익일01:30까지 보신각 일대(종로, 우정국로, 남대문로)교통통제 예정입니다. 주변도로로 우회바랍니다.",교통
2022,12,31,21,15,종로구,"[종로구청] 제야의 종 타종행사 관련, 금일21:00부터 익일01:30까지 보신각 일대(종로,우정국로, 남대문로)교통통제 예정입니다. 주변도로로 우회바랍니다.",교통
2023,1,1,7,38,관악구,[관악구청] 현재 관악산에 해맞이 인파가 밀집되어 위험한 상황이므로 안전을 위하여 입산을 자제하시고 하산시 안전 및 질서유지에 유의하여 주시기 바랍니다.,기타
2023,1,1,8,1,관악구,[관악구청] 현재 관악산에 해맞이 인파가 밀집되어 위험한 상황이므로 안전을 위하여 입산을 자제하시고 하산시 안전 및 질서유지에 유의하여 주시기 바랍니다.,기타
2023,1,3,5,50,영등포구,[영등포구청]<<도림보도육교 통행 제한>>보도육교 기울어짐 발생으로 육교 및 하부 자전거도로·산책로를 전면 통제합니다. 이용하시는 주민께서는 우회 바랍니다.,교통
2023,1,3,14,21,종로구,[종로구청] 코로나 재유행 대비 안전하고 효과적인 2가 백신 12세이상 동절기접종 적극 참여 바랍니다. (접종간격: 마지막 접종일 기준 3개월 후),전염병
2023,1,3,19,14,영등포구,[영등포구청] 도림 보도육교 기울어짐 발생으로 육교 및 하부 자전거도로 등 전면 통제하오니 주민께서는 우회 바랍니다. 안내 ☞https://vo.la/1BoCG1,기타
2023,1,3,19,45,구로구,"[구로구청] 신도림역 인근 도림보도육교 및 하부 보행로, 자전거도로 등 전면 통제 유지 중으로 이용하시는 주민께서는 신도림교로 우회하여 통행하시기 바랍니다.",기타
2023,1,5,17,6,강북구,"[강북구청]23.1.7부터 선별진료소 운영시간 변경. 보건소 평일9~18시(12~13시중단), 주말9~13시, 구청13~21시(17~18시중단)☎1577-0922",전염병
2023,1,5,18,35,성북구,"[성북구청]23.1.7선별진료소 시간변경(보건소)평일,토9-18시/일 공휴일 미운영(구청)평일13-21시/일9-18시/토 공휴일 미운영02-2241-5271",전염병
2023,1,6,8,21,노원구,"[노원구청] 오늘 7:19경 공릉동 656-5 화랑대역 인근 묵동천변 난방배관 누수,수증기 발생. 복구공사중이나 안전 우려가 있으니 묵동천변 접근을 자제바랍니다.",기타
2023,1,6,8,44,중랑구,"[중랑구청] 오늘 7:19경 공릉동 656-5 화랑대역 인근 묵동천변 난방배관 누수, 수증기 발생. 복구공사중이나 안전 우려가 있으니 묵동천변 접근을 자제바랍니다",기타
2023,1,6,16,10,노원구,[노원구청]금일 16:00 공릉동 묵동천 인근 열수송관 누수 임시복구 및 난방·온수 공급재개. 추후 보강 공사 등 정상 복구 시까지 불편이 예상되니 양해바랍니다.,기타
2023,1,6,18,3,도봉구,[도봉구청] 1.6.(금) 저녁부터 1.7.(토) 아침까지 도봉구 전역에 1~5cm의 눈 예보가 있으니 눈치우기 및 외출시 빙판길 사고 등 안전에 유의 바랍니다.,대설
2023,1,6,18,14,노원구,"[노원구청] 1.6.(금) 저녁부터 우리구 관내 1~5cm 눈 예보가 있으니 내집 내점포 앞 스스로 눈치우기, 대중교통 이용 등 안전사고에 유의하시기 바랍니다.",대설
2023,1,6,18,20,강서구,"[강서구청] 금일 18시부터 내일 새벽까지 1cm 내외의 눈이 예보돼있어 대중교통을 이용해 주시고 내집, 내 점포 앞 눈치우기를 생활화하여 주시기 바랍니다.",대설
2023,1,6,18,20,성북구,[성북구청] 1.6.(금) 18시부터 1.7.(토) 09시까지 1~5cm의 눈 예보가 있으니 차량이용을 자제하고 가급적 대중교통을 이용하여 주시기 바랍니다.,대설
2023,1,7,15,0,광진구,"[광진구청] 12세 이상 동절기 코로나19 추가접종/마지막 접종일 기준 3개월 이후 접종 가능/사전예약 없이 의료기관 당일접종 가능☎02-450-7400,7090",전염병
2023,1,10,15,31,양천구,[양천구청] 신정4동 987-2 화재발생으로 도로가 혼잡하오니 인근 주민 및 차량은 우회바랍니다,교통
2023,1,13,8,59,중랑구,"[중랑구청] 금일 8:45경에 면목동에서 중화동 방면 동일로 지하차도(상봉동 118-19 옆) 복구가 완료되어, 차량 통제를 해제하오니 정상 운행하시기 바랍니다.",교통
2023,1,13,18,16,강남구,"[강남구청] 오늘 17:25경 역삼1동 테헤란로33길 일대에 정전 및 신호등이 마비되어 복구중에 있으며, 교통체증과 안전사고가 우려되오니 우회하시기 바랍니다.",교통
2023,1,13,19,6,강남구,"[강남구청] 역삼1동 테헤란로33길 일대 정전 및 신호등 마비 상황이 일부 복구 완료되었으며, 조속히 복구 예정입니다.",기타
2023,1,14,14,57,광진구,"[광진구청] 12세 이상 동절기 코로나19 추가접종/마지막 접종일 기준 3개월 이후 접종 가능/사전예약 없이 의료기관 당일접종 가능☎02-450-7400,7090",전염병
2023,1,14,18,0,도봉구,[도봉구청]1.14.(토) 저녁부터 1.15.(일) 밤까지 도봉구 전역에 1~3㎝의 눈 예보가 있으니 눈치우기 및 외출시 빙판길 사고 등 안전에 유의 바랍니다.,대설
2023,1,14,18,18,강북구,[강북구청] 1.14.(토) 저녁부터 1.15.(일) 밤까지 강북구 전역에 1~3cm 눈예보가 있으므로 눈치우기 및 외출시 빙판길 사고 등 안전에 유의 바랍니다.,대설
2023,1,14,21,35,성북구,[성북구청] 1.14(토) 저녁부터 1.15(일) 밤까지 성북구 전역에 1~3cm 눈예보가 있으니 눈치우기 및 외출시 빙판길 사고 등 [안전]에 유의 바랍니다.,대설
2023,1,15,12,58,성북구,"[성북구청] 오늘 18시 한파특보가 발효되어 영하의 기온으로 도로 결빙이 우려되니 가급적 대중교통 이용바라며, 계량기 동파ㆍ미끄럼 사고 등에 유의하기 바랍니다.",한파
2023,1,15,13,25,노원구,"[노원구청] 오늘 18시 한파주의보 발효. 노약자 외출자제, 건강유의, 동파방지, 화재예방 등 피해에 주의하시기 바랍니다.",한파
2023,1,15,13,43,강북구,"[강북구청] 오늘 18시 한파특보가 발효되어 영하의 기온으로 도로 결빙이 우려되오니 가급적 대중교통 이용바라며, 계량기 동파, 미끄럼 사고에 유의하시기 바랍니다.",한파
2023,1,15,14,11,중랑구,"[중랑구청]금일 18시부터 한파주의보가 발효됩니다. 수도계량기,보일러 동파방지를 위한 보온조치와 방한용품 착용, 빙판길 미끄럼 등 안전사고에 유의하시기 바랍니다.",한파
2023,1,15,14,24,광진구,"[광진구청] 금일 18시부터 한파주의보가 발효됩니다. 외출시 방한용품 착용해 주시고 빙판길 미끄럼, 수도계량기 동파예방 등 한파피해가 없도록 주의하시기 바랍니다.",한파
2023,1,15,14,48,동대문구,"[동대문구청]금일 18시 한파특보가 발효되어 영하의 기온으로 도로 결빙이 우려되오니,   미끄럼 사고 및 수도계량기 동파 등 안전에 유의하시기 바랍니다.",한파
2023,1,15,16,31,강남구,"[강남구청] 18시 한파주의보 발효, 밤사이 급격한 기온 강하 예상, 노약자 등은 야외활동을 자제해주시고, 동파 방지, 온열기 화재 등 안전에 유의하시기 바랍니다",한파
2023,1,17,9,35,금천구,[금천구청] 오늘 08:05 가산디지털1로 120 서울시립금천청소년 쉼터 앞 도로 지반 침하 발생. 1개 차선 통제중이오니 우회 및 안전에 유의바랍니다.,교통
2023,1,17,10,38,종로구,[종로구청] 코로나 재유행 대비 안전하고 효과적인 2가 백신 12세이상 동절기접종 적극 참여 바랍니다. (접종간격: 마지막 접종일 기준 3개월 후),전염병
2023,1,19,18,2,성북구,"[성북구청]설연휴 선별진료소 안내(보건소)1/21(9~18시),1/22~24(9~13시)(구청)1/21(휴무),1/22~24(13~21시)☎2241-5271",전염병
2023,1,20,7,47,강남구,[강남구청] 오늘 06:27경서울시 강남구 양재대로 478(개포동 599-2) 화재발생. 이 지역을 우회하여 주시고 인근 주민은 안전사고 발생에 유의 바랍니다.,기타
2023,1,20,14,41,광진구,"[광진구청] 설연휴 강추위가 예상되므로 각 가정에서는 외출전 수도, 보일러 동파방지를 위한 보온조치, 방한용품 착용, 빙판길 미끄럼 등 안전에 유의하시기 바랍니다",한파
2023,1,20,16,6,강북구,"[강북구청]설연휴 선별진료소 안내(보건소)9~13시, (구청)13~21시(17~18시중단), 코로나관련 진료의료기관 및 약국은 구청홈페이지 참고☎1577-0922",전염병
2023,1,20,18,17,영등포구,[영등포구청] 설연휴 강추위(한파 경보)가 예상됩니다. 외출전 수도·보일러 동파방지와 도로결빙에 따른 미끄럼 사고에 유의하시기 바랍니다.,한파
2023,1,20,18,22,강남구,"[강남구청] 설연휴 급격한 기온 강하가 예상되므로 각 가정에서는 외출 전 수도, 보일러 동파 방지 및 온열기 화재 예방 등 안전사고에 유의하시기 바랍니다.",한파
2023,1,20,20,3,성북구,"[성북구청] 설연휴 강추위가 예상되오니 각 가정에서는 수도, 보일러 동파 방지를 위한 보온조치 등 사전대비 활동과 빙판길 미끄럼 등 안전에 유의하시기 바랍니다.",한파
2023,1,21,15,0,광진구,"[광진구청]12세 이상 동절기 코로나19 추가접종/마지막 접종일 기준 3개월 이후 접종 가능/사전예약 없이 의료기관 당일접종 가능 ☎02-450-7400,7090",전염병
2023,1,23,10,57,성북구,"[성북구청] 오늘 21시 한파경보 발효. 가급적 야외활동 자제·보온 유지 바라며, 계량기 동파, 미끄럼 사고 및 화재예방 등 안전에 주의하시기 바랍니다.",한파
2023,1,23,11,10,강북구,"[강북구청]오늘 21:00부로 강북구 지역 급격한 기온하락으로 강추위 예상, 빙판길 미끄럼, 수도계량기 동파, 온열기기 화재 등 한파 피해에 주의하시기 바랍니다.",한파
2023,1,23,11,44,노원구,"[노원구청] 오늘 21시 한파경보 발효. 급격한 기온하락으로 강추위가 예상되오니 노약자 외출자제 건강유의, 동파방지, 화재예방 등 피해에 주의하시기 바랍니다.",한파
2023,1,23,11,48,도봉구,"[도봉구청]오늘 21시 한파경보 발효. -17℃ 내외 강추위가 예상됩니다. 건강관리, 화재, 수도 동파 등 안전에 주의하시기 바랍니다.(t.ly/fatj/)",한파
2023,1,23,12,0,관악구,"[관악구청]오늘 밤9시부터 기온 급강하 한파경보 노약자 보온 유지, 동상, 낙상방지 위해 야외활동 자제, 수도관 등 보온조치, 온열기 화재방지 등 주의 바랍니다.",한파
2023,1,23,12,4,강남구,"[강남구청] 21시 한파경보 발효, 최저기온 -17 체감온도 -25 강추위 예상, 노약자 야외활동 자제, 동파 방지, 온열기 화재 등 안전에 유의하시기 바랍니다.",한파
2023,1,23,12,30,영등포구,"[영등포구청] ""-17도, 최강 한파 온다"" 오늘 저녁 9시 한파경보 발효됩니다. 수도계량기 동파 및 온열기기 화재 예방과 외출시 안전에 각별한 주의 바랍니다.",한파
2023,1,23,12,37,동대문구,"[동대문구청] 오늘 밤부터 기온이 급격히 떨어져 강추위가 이어지겠으니 개인보온에 유의하시고 빙판길 미끄럼 주의, 수도계량기 동파예방 등 피해 없도록 대비바랍니다.",한파
2023,1,23,12,52,마포구,"[마포구청] 금일21시 한파경보 발효, 최저 -17 체감온도 -25 강추위 예상, 노약자 야외활동 자제, 동파 방지, 온열기 화재 등 안전에 유의하시기 바랍니다",한파
2023,1,23,13,2,동작구,"[동작구청] 오늘21시에 한파경보 발령예정으로 노약자 보온 유지, 동상, 낙상 방지 위해 야외활동 자제, 수도관 등 보온조치, 온열기 화재방지 등 주의 바랍니다.",한파
2023,1,23,14,7,강서구,"[강서구청] 금일 21시부로 한파 경보 발령 예정(최저기온-17도). 강추위로 인한 건강관리, 계량기 동파, 온열기기 화재 등 한파 안전사고에 유의하시기 바랍니다",한파
2023,1,23,14,12,용산구,"[용산구청] 오늘밤 21시 서울전역 한파경보 발효, 강추위가 예상되니 외출 자제, 빙판길 미끄럼 주의, 수도계량기 동파방지 등 안전사고에 유의하시기 바랍니다",한파
2023,1,23,14,44,광진구,"[광진구청] 오늘 밤부터 기온이 급격히 떨어져 강추위가 이어지겠으니 개인보온에 유의하시고 빙판길 미끄럼 주의, 수도계량기 동파예방 등 피해 없도록 대비바랍니다.",한파
2023,1,23,15,23,양천구,"[양천구청]오늘 21시 한파경보 발효. 기온이 급격하게 내려감에 따라 가급적 외출을 자제해주시고, 수도관 동파, 온열기 화재, 빙판길 낙상 등에 주의 바랍니다.",한파
2023,1,23,15,34,구로구,"[구로구청] 금일 21시 구로 전 지역 한파경보 발효 예정으로 개인 보온에 유의하시고 수도관 동파, 미끄럼 주의, 화재예방 등 안전에 주의해 주시기 바랍니다.",한파
2023,1,23,18,2,강북구,"[강북구청] 오늘 21시부로 급격한 기온하락으로 강추위가 예상되오니 노약자 외출자제 건강유의,동파방지, 화재예방 등 피해에 주의하시기 바랍니다.",한파
2023,1,23,20,24,은평구,"[은평구청] 금일 밤부터 강력한 한파가 시작되므로 야외활동 자제, 수도동파예방, 난방기기 사용 증가에 따른 화재 등 안전사고 및 피해예방에 유의하시기 바랍니다.",한파
2023,1,23,21,0,성동구,"[성동구청] 오늘 21시 성동구 전역 한파경보 발효. 내일 최저 -17도. 노약자 체온유지 및 야외활동 자제, 동파예방, 도로결빙 주의 등 안전에 유의 바랍니다.",한파
2023,1,23,22,2,용산구,"[용산구청] 현재 서울 전역에 한파경보 발효중이며 내일부터 주말까지 기온 급강하로 강추위가 예상되니 노약자 외출자제, 화재예방에 유의하시기 바랍니다.",한파
2023,1,23,23,22,금천구,"[금천구청] 한파경보 발효. 기온 급강하에 대비하여 가정 내 보온유지, 수도계량기 동파예방, 난방기 화재 등 안전사고에 주의하시기 바랍니다.",한파
2023,1,24,9,33,은평구,"[은평구청] 23일 21시부터 한파경보 발효중. 가급적 야외활동 자제 및 보온 유지 바라며 계량기 동파, 미끄럼 화재예방 등 안전에 주의하시기 바랍니다.",한파
2023,1,24,10,0,광진구,"[광진구청] 현재 -16도 광진구 전역 한파경보 지속. 노약자 체온유지, 야외활동 자제, 수도관 동파예방, 난방기 화재예방 등 안전에 주의하시기 바랍니다.",한파
2023,1,24,10,40,관악구,"[관악구청] 한파경보발효중. 최강한파 연일지속. 기온급강하 대비 노약자 보온유지, 동상 낙상방지 야외활동 자제, 수도관 보온조치 온열기화재 유의하시기 바랍니다.",한파
2023,1,24,11,39,동작구,"[동작구청]강한한파! 연일지속으로 가정 내 보온 유지,수도계량기 동파예방, 난방기 화재 등 안전사고에 주의하시기 바랍니다.",한파
2023,1,24,11,50,성북구,"[성북구청] 오늘 내일 성북구 전지역에 한파경보 발효. 가급적 외출을 자제하고 건강에 유의하며, 각 가정에서는 난방유지, 계량기 동파, 화재예방에 주의바랍니다.",한파
2023,1,24,13,39,양천구,"[양천구청]내일까지 영하권 강추위가 계속되니, 수도계량기 동파 사고, 외출시 도로결빙 등에 유의하시기 바랍니다.",한파
2023,1,24,14,3,강서구,"[강서구청] 기온 급강하로 인한 계량기, 수도관 동파 사고에 유의하시고 외출 시 방한용품 착용, 도로 결빙에 따른 감속 운행 등 안전사고에 유의하시기 바랍니다.",한파
2023,1,24,16,5,영등포구,"[영등포구청] 강한 한파가 지속되고 있습니다. 노약자 외출자제, 계량기 동파 예방, 전열기기 등 화재 주의와 내 주변의 어려운 이웃에 관심을 가져 주시기 바랍니다",한파
2023,1,24,16,38,강북구,"[강북구청] 강북구 지역 기온하락으로 강추위 지속중. 빙판길 미끄럼, 수도계량기 동파, 온열기기 화재 등 한파 피해가 없도록 안전에 유의하시기 바랍니다.",한파
2023,1,24,16,39,강남구,"[강남구청] 강남구 한파경보 발효 중, 한랭질환 예방을 위해 노약자 등은 야외활동을 자제해주시고, 수도 동파 및 온열기 화재 등 안전사고에 유의하시기 바랍니다.",한파
2023,1,24,17,2,노원구,"[노원구청] 노원구 지역 한파경보 지속 발효. 강추위에 따른 노약자 외출자제, 동파방지, 온열기기 화재예방 등 한파 피해가 없도록 안전에 유의하시기 바랍니다.",한파
2023,1,24,17,40,도봉구,"[도봉구청]한파경보 지속 발효. 체감온도 -24℃ 내외 강추위가 계속되오니 실내 적정온도를 유지하시고 한랭질환, 화재, 수도계량기 동파 등 안전에 주의 바랍니다.",한파
2023,1,24,18,15,광진구,[광진구청] 내일 아침 급격한 기온 강하가 예상되니 출퇴근시 방한용품 착용해주시고 도로결빙이 우려되니 미끄럼 주의 등 안전에 유의하시기 바랍니다.,한파
2023,1,24,18,25,마포구,"[마포구청] 현재 서울전역 한파경보 발효중. 가급적 야외활동 자제 및 보온 유지 바라며 계량기 동파, 미끄럼 화재예방 등 안전에 주의하시기 바랍니다.",한파
2023,1,24,19,43,은평구,"[은평구청] 한파 지속에 따른 노약자 등 야외활동 자제, 방한용품 착용, 수도계량기 동파 방지, 온열기 사용 급증으로 인한 화재사고 등에 유의하시기 바랍니다",한파
2023,1,25,18,7,광진구,"[광진구청] 연일 강추위로 인한 동파사고 예방을 위해 수도계량기, 보일러배관 등 보온조치바라며 동파신고는 동부수도사업소 02-3146-2600로 해주시기 바랍니다",한파
2023,1,25,18,14,성북구,"[성북구청] 내일(목) 새벽에 2~7cm 눈 예보가 있으니, 대중교통 이용, 보행시 미끄럼 주의, 내집·내가게 앞 눈 치우기에 적극 협조하여 주시기 바랍니다.",대설
2023,1,25,18,14,강서구,"[강서구청]내일 새벽부터 2~7cm 눈 예보에 따라 내 집, 내 점포 앞 눈치우기에 동참하여 주시고, 도로 결빙 우려로 출근길 대중교통을 이용하여 주시기바랍니다.",대설
2023,1,25,18,18,영등포구,"[영등포구청] 내일 새벽부터 많은 눈이 예상됩니다. 눈길 미끄럼 사고에 주의바라며, 대중교통 이용하기, 내집·점포 앞 눈치우기에 적극 동참하여 주시기 바랍니다.",대설
2023,1,25,18,35,강북구,"[강북구청] 내일(목) 새벽에 2~7cm 눈 예보가 있으니, 가급적 대중교통 이용, 보행시 미끄럼주의, 내집·내가게 앞 눈치우기에 적극 협조하여 주시기 바랍니다.",대설
2023,1,25,19,32,서초구,[서초구청] 1.26.(목) 새벽~오전 사이 낮은 기온에 강설(2~7cm)로 인해 골목길 결빙이 우려되니 출근길 대중교통 이용 및 통행안전에 유의하시기 바랍니다.,대설
2023,1,25,20,0,도봉구,"[도봉구청] 1.26.(목) 새벽부터 도봉구 전역에 2~7㎝의 눈 예보가 있으니 눈치우기, 대중교통 이용 및 외출 시 빙판길 사고 등 안전에 유의하시기 바랍니다.",대설
